Game Title,Console,Genre,Publisher,Developer,Critic Score,Sales,North American Sales,Japanese Sales,EU Sales,Other Sales,Release Year,Publisher Freq,Developer Freq
eJay Clubworld,PS2,Misc,Crave Entertainment,Unique Development Studios,7.101890450799806,0.15,0.07,0.0,0.06,0.02,2003,149,1
Victorious: Hollywood Arts Debut,DS,Misc,D3 Publisher,Namco Bandai Games,7.101890450799806,0.15,0.13,0.0,0.01,0.01,2011,195,123
Barbie Superpack: Secret Agent / Groovy Games,GBA,Misc,VU Games,Digital Illusions,7.101890450799806,0.15,0.1,0.0,0.04,0.0,2005,74,13
Sonic Advance & Sonic Pinball Party Combo Pack,GBA,Misc,Sega,Sonic Team,7.101890450799806,0.15,0.1,0.0,0.04,0.0,2005,640,60
Pac-Man Party 3D,3DS,Party,Namco Bandai,Namco Bandai Games,7.101890450799806,0.15,0.09,0.0,0.04,0.01,2011,333,123
Kids Learn Math: A+ Edition,DS,Misc,Unknown,Talking Stick Games,7.101890450799806,0.15,0.14,0.0,0.0,0.01,2011,210,2
The Oregon Trail,Wii,Misc,Crave Entertainment,SVG Distribution,7.101890450799806,0.15,0.14,0.0,0.0,0.01,2011,149,1
Pro Evolution Soccer 2015,XOne,Sports,Konami Digital Entertainment,PES Productions,7.101890450799806,0.15,0.04,0.0,0.1,0.01,2014,107,15
Armored Core: For Answer,X360,Simulation,Ubisoft,From Software,6.5,0.15,0.06,0.07,0.01,0.01,2008,1012,69
DrumMania,PS2,Simulation,Konami,Konami,7.101890450799806,0.15,0.0,0.15,0.0,0.0,2000,769,409
Birds of Steel,X360,Simulation,Konami Digital Entertainment,Gaijin Games,7.101890450799806,0.15,0.11,0.0,0.03,0.01,2012,107,2
Dragon's Lair Trilogy,Wii,Adventure,Destineer,Digital Leisure Inc.,7.101890450799806,0.15,0.14,0.0,0.0,0.01,2010,76,1
Derby Stallion Gold,3DS,Sports,Kadokawa Shoten,Enterbrain,7.101890450799806,0.15,0.0,0.15,0.0,0.0,2014,51,12
NBA Ballers: Chosen One,PS3,Sports,Midway Games,Midway Games,7.101890450799806,0.15,0.13,0.0,0.0,0.02,2008,255,36
J-League Victory Goal,SAT,Sports,Sega,Sega,7.101890450799806,0.15,0.0,0.15,0.0,0.0,1995,640,154
NHL 09,PS2,Sports,Electronic Arts,EA Canada,7.101890450799806,0.15,0.07,0.0,0.06,0.02,2008,843,292
Bomberman,DS,Puzzle,Ubisoft,Hudson Soft,7.101890450799806,0.15,0.1,0.03,0.01,0.01,2005,1012,106
Brain Boost: Beta Wave,DS,Puzzle,Majesco,Interchannel,7.101890450799806,0.15,0.14,0.0,0.0,0.01,2006,227,7
Jewel Quest Solitaire,DS,Puzzle,GSP,Avanquest Software,7.101890450799806,0.15,0.0,0.0,0.13,0.01,2011,11,19
Bust-A-Move Bash!,Wii,Puzzle,Majesco,Happy Happening,7.101890450799806,0.15,0.13,0.0,0.01,0.01,2007,227,3
WordJong,DS,Puzzle,Destineer,Magellan Interactive,7.5,0.15,0.13,0.0,0.01,0.01,2007,76,8
Bomberman,PSP,Puzzle,Konami,Hudson Soft,7.3,0.15,0.14,0.0,0.0,0.01,2006,769,106
Spintires: MudRunner,XOne,Simulation,Focus Home Interactive,Saber Interactive,7.101890450799806,0.15,0.11,0.0,0.02,0.01,2017,81,14
Harvest Moon: Hero of Leaf Valley,PSP,Simulation,Natsume,Marvelous Interactive,7.101890450799806,0.16,0.07,0.05,0.02,0.02,2010,78,56
Amagami,PSP,Adventure,Kadokawa Shoten,Kadokawa Shoten,7.101890450799806,0.15,0.0,0.15,0.0,0.0,2011,51,25
Blazing Angels 2: Secret Missions of WWII,PS3,Simulation,Ubisoft,Ubisoft Romania,7.2,0.15,0.1,0.0,0.03,0.02,2007,1012,15
Kingdom Under Fire: Heroes,XB,Strategy,Microsoft,Phantagram,7.101890450799806,0.15,0.11,0.0,0.03,0.01,2005,38,2
Kidou Senkan Nadesico,SAT,Strategy,Unknown,fupac,7.101890450799806,0.15,0.0,0.15,0.0,0.0,2020,210,1
Chessmaster II,PS,Strategy,Mindscape,Starsphere Interactive,7.5,0.15,0.08,0.0,0.06,0.01,1999,29,3
Mobile Suit Gundam: Perfect One Year War,PS,Strategy,Bandai,Bandai,7.101890450799806,0.15,0.0,0.14,0.0,0.01,1997,151,70
Stormrise,X360,Strategy,Sega,The Creative Assembly,4.4,0.15,0.11,0.0,0.03,0.01,2009,640,18
Saturn Bomberman,SAT,Puzzle,Sega,Hudson Soft,7.101890450799806,0.15,0.0,0.15,0.0,0.0,1997,640,106
Space Invaders Extreme,DS,Shooter,Square Enix,Taito Corporation,8.3,0.15,0.12,0.01,0.01,0.01,2008,209,54
Shadow Ops: Red Mercury,XB,Shooter,Atari,Zombie Studios,7.101890450799806,0.15,0.11,0.0,0.03,0.01,2004,335,1
History Civil War: Secret Missions,PS2,Shooter,Activision,Cauldron Ltd.,7.101890450799806,0.15,0.07,0.0,0.06,0.02,2008,1044,8
Syndicate,PS3,Shooter,Electronic Arts,Electronic Arts,7.101890450799806,0.15,0.07,0.0,0.06,0.02,2012,843,63
Tom Clancy's Ghost Recon,GC,Shooter,Ubisoft,Red Storm Entertainment,7.101890450799806,0.15,0.11,0.0,0.03,0.0,2003,1012,17
Doctor Who: Evacuation Earth,DS,Adventure,Unknown,Asylum Entertainment,7.101890450799806,0.15,0.0,0.0,0.13,0.02,2010,210,11
"Go, Diego, Go! Safari Rescue",DS,Adventure,2K Play,Black Lantern Studios,7.101890450799806,0.16,0.14,0.0,0.01,0.01,2007,36,41
The Godfather: Blackhand Edition,Wii,Adventure,Electronic Arts,EA Redwood Shores,7.4,0.15,0.14,0.0,0.0,0.01,2007,843,58
Turbo Prop Racing,PS,Racing,Sony Computer Entertainment,SCEE London Studio,7.101890450799806,0.15,0.08,0.0,0.06,0.01,1998,568,59
Cars: Race-O-Rama,X360,Racing,THQ,Rainbow Studios,7.101890450799806,0.16,0.14,0.0,0.01,0.01,2009,726,51
Streak: Hoverboard Racing,PS,Racing,GT Interactive,SingleTrac,7.101890450799806,0.16,0.09,0.0,0.06,0.01,1998,26,8
Enthusia Professional Racing,PS2,Racing,Konami,Konami,7.101890450799806,0.15,0.07,0.0,0.06,0.02,2005,769,409
Bigfoot: Collision Course,DS,Racing,Zoo Digital Publishing,Destination Software,7.101890450799806,0.15,0.14,0.0,0.0,0.01,2009,22,5
Felony 11-79,PS,Racing,ASCII Entertainment,Climax Entertainment,7.101890450799806,0.15,0.0,0.15,0.0,0.0,1997,23,14
F1 2001,PS2,Racing,EA Sports,Electronic Arts UK,7.101890450799806,0.15,0.07,0.0,0.06,0.02,2001,540,2
Ben 10 Galactic Racing,3DS,Racing,D3 Publisher,Monkey Bar Games,7.101890450799806,0.15,0.07,0.0,0.07,0.01,2011,195,29
Pac-Man World 3,XB,Platform,Namco,Blitz Games,7.101890450799806,0.16,0.11,0.0,0.04,0.01,2005,175,64
Disney's Donald Duck: Goin' Quackers,PS,Platform,Ubisoft,Disney Interactive Studios,7.101890450799806,0.15,0.08,0.0,0.06,0.01,2000,1012,15
Crash: Twinsanity,XB,Platform,VU Games,Traveller's Tales,7.101890450799806,0.15,0.11,0.0,0.03,0.01,2004,74,152
Shin Chan: ¡Aventuras de Cine!,DS,Platform,505 Games,Inti Creates,7.101890450799806,0.15,0.0,0.15,0.0,0.0,2008,130,23
Cave Story 3D,3DS,Platform,NIS America,Nicalis,8.2,0.15,0.09,0.01,0.03,0.01,2011,139,4
The Crew,PC,Racing,Ubisoft,Ubisoft Reflections,7.101890450799806,0.15,0.0,0.0,0.14,0.01,2014,1012,9
Muppet RaceMania,PS,Racing,Midway Games,Traveller's Tales,7.101890450799806,0.16,0.09,0.0,0.06,0.01,2000,255,152
Courier Crisis,PS,Racing,GT Interactive,New Level Software,7.101890450799806,0.16,0.09,0.0,0.06,0.01,1997,26,1
The Quest Trio,DS,Puzzle,Activision,Mistic Software,7.101890450799806,0.15,0.13,0.0,0.0,0.01,2008,1044,14
Rubik's World,Wii,Puzzle,Game Factory,Two Tribes,7.101890450799806,0.15,0.12,0.0,0.01,0.01,2008,39,4
Just Dance 2019,XOne,Music,Ubisoft,Ubisoft Paris,7.101890450799806,0.16,0.13,0.0,0.01,0.02,2018,1012,67
MLB 13: The Show,PSV,Sports,Sony Computer Entertainment America,SCE San Diego Studio,7.6,0.15,0.11,0.0,0.0,0.04,2013,19,31
BMX XXX,PS2,Sports,Acclaim Entertainment,"Z-Axis, Ltd.",7.101890450799806,0.15,0.07,0.0,0.06,0.02,2002,195,18
Doraemon 3: Nobi Dai no Machi SOS!,N64,Platform,Epoch,Epoch,7.101890450799806,0.15,0.0,0.09,0.0,0.06,2000,8,2
Where the Wild Things Are,DS,Platform,Warner Bros. Interactive,Amaze Entertainment,7.101890450799806,0.15,0.14,0.0,0.0,0.01,2009,126,36
The Incredibles: Rise of the Underminer,DS,Platform,THQ,Helixe,7.101890450799806,0.15,0.13,0.0,0.01,0.01,2005,726,15
Derby Stallion 64,N64,Sports,Media Factory,ParityBit,7.101890450799806,0.15,0.0,0.15,0.0,0.0,2001,2,9
All-Star Baseball 2003,GC,Sports,Acclaim Entertainment,Acclaim Entertainment,8.7,0.15,0.12,0.0,0.03,0.0,2002,195,28
Your Shape Fitness Evolved 2013,WiiU,Sports,Ubisoft,Blue Byte,7.101890450799806,0.15,0.07,0.0,0.07,0.01,2012,1012,6
Nicktoons MLB,X360,Sports,2K Sports,2K Sports,7.101890450799806,0.15,0.14,0.0,0.0,0.01,2011,183,11
No.1 Muscle Ranking - Kinniku Banzuke Vol. 2: Aratanarugenkai Enochousen!,PS,Sports,Konami,Konami,7.101890450799806,0.15,0.0,0.14,0.0,0.01,2000,769,409
Power Pro Kun Pocket 9,DS,Sports,Konami,PawaPuro Production,7.101890450799806,0.15,0.0,0.15,0.0,0.0,2006,769,51
Major League Baseball 2K8,PS2,Sports,2K Sports,Kush Games,7.101890450799806,0.15,0.07,0.0,0.06,0.02,2008,183,28
All-Star Baseball 2005,XB,Sports,Acclaim Entertainment,Acclaim Entertainment,7.101890450799806,0.15,0.11,0.0,0.03,0.01,2004,195,28
Disney's The Lion King: Simba's Mighty Adventure,PS,Platform,Activision,Paradox Development,7.101890450799806,0.15,0.08,0.0,0.06,0.01,2000,1044,10
Ice Age 2: The Meltdown,DS,Platform,Sierra Entertainment,Amaze Entertainment,5.5,0.15,0.13,0.0,0.01,0.01,2006,75,36
Rayman Origins,3DS,Platform,Ubisoft,Ubisoft,7.101890450799806,0.15,0.06,0.0,0.08,0.01,2012,1012,196
Super Monkey Ball Adventure,GC,Platform,Sega,Traveller's Tales,7.101890450799806,0.15,0.12,0.0,0.03,0.0,2006,640,152
Cake Mania: In The Mix!,Wii,Puzzle,Majesco,Gorilla Systems,7.101890450799806,0.15,0.14,0.0,0.0,0.01,2008,227,10
Countdown: The Game,DS,Puzzle,Mindscape,Mindscape,7.101890450799806,0.15,0.0,0.0,0.14,0.01,2009,29,13
Tetris Attack,SNES,Puzzle,Nintendo,Intelligent Systems,7.101890450799806,0.15,0.0,0.15,0.0,0.0,1996,383,27
Bejeweled 3,PS3,Puzzle,PopCap Games,PopCap Games,7.101890450799806,0.15,0.13,0.0,0.0,0.02,2011,24,22
Mad Dash Racing,XB,Racing,Eidos Interactive,Crystal Dynamics,7.101890450799806,0.15,0.11,0.0,0.03,0.01,2001,209,45
MotoGP 2: Ultimate Racing Technology,PS2,Racing,Namco,Namco,7.101890450799806,0.15,0.07,0.0,0.06,0.02,2002,175,114
Digimon Battle Spirit 2,GBA,Fighting,Bandai,Dimps Corporation,7.0,0.15,0.11,0.0,0.04,0.0,2003,151,25
Naruto Shippuden: Legends: Akatsuki Rising,PSP,Fighting,Namco Bandai,CyberConnect2,5.8,0.15,0.14,0.0,0.0,0.01,2009,333,35
Cave Story+,NS,Platform,Nicalis,Studio Pixel,7.101890450799806,0.16,0.11,0.01,0.03,0.01,2017,9,1
Scooby-Doo! Unmasked,GC,Platform,THQ,Artificial Mind and Movement,7.101890450799806,0.15,0.12,0.0,0.03,0.0,2005,726,69
de Blob 2,X360,Platform,THQ,Blue Tongue,7.8,0.15,0.1,0.0,0.04,0.01,2011,726,16
Frogger's Adventures: The Rescue,GC,Platform,Konami,Konami,7.101890450799806,0.15,0.12,0.0,0.03,0.0,2003,769,409
NCAA Football 2004,GC,Sports,EA Sports,EA Tiburon,8.7,0.15,0.12,0.0,0.03,0.0,2003,540,193
Home Run,2600,Sports,Atari,Atari,7.101890450799806,0.15,0.14,0.0,0.01,0.0,1978,335,72
Jikkyou Powerful Pro Yakyuu Portable,PSP,Sports,Konami,PawaPuro Productions,7.101890450799806,0.15,0.0,0.15,0.0,0.0,2006,769,4
NASCAR Heat Evolution,PS4,Racing,Dusenberry Martin Racing,Monster Games,7.101890450799806,0.15,0.12,0.0,0.0,0.03,2016,2,8
NHL 2K10,X360,Sports,2K Sports,Visual Concepts,6.6,0.15,0.11,0.0,0.02,0.01,2009,183,134
Arena Football,XB,Sports,EA Sports,EA Tiburon,7.101890450799806,0.15,0.11,0.0,0.03,0.01,2006,540,193
Power Pro Kun Pocket 1+2,GBA,Sports,Konami,Diamond Head,7.101890450799806,0.15,0.0,0.14,0.0,0.0,2004,769,34
Baseball Blast!,Wii,Sports,2K Sports,Take-Two Interactive,7.101890450799806,0.15,0.14,0.0,0.0,0.01,2009,183,10
Blinx 2: Masters of Time & Space,XB,Platform,Microsoft Game Studios,Artoon,6.8,0.16,0.12,0.0,0.03,0.01,2004,92,8
Tak: The Great Juju Challenge,GC,Platform,THQ,Avalanche Software,7.101890450799806,0.15,0.12,0.0,0.03,0.0,2005,726,69
Crush3D,3DS,Platform,Sega,Zoë Mode,6.5,0.15,0.1,0.0,0.04,0.01,2012,640,1
BloodRayne 2,XB,Shooter,Majesco,Terminal Reality,7.101890450799806,0.15,0.11,0.0,0.03,0.01,2004,227,30
Star Trek: Voyager Elite Force,PS2,Shooter,Majesco,Pipe Dream Interactive,7.101890450799806,0.15,0.07,0.0,0.06,0.02,2001,227,5
Winning Post 3,PS,Sports,KOEI,Koei,7.101890450799806,0.15,0.0,0.14,0.0,0.01,1998,158,89
Blitz: The League II,PS3,Sports,Midway Games,Midway Games,6.3,0.16,0.11,0.0,0.03,0.02,2008,255,36
Knockout Kings 2003,GC,Sports,EA Sports,NEW Corporation,7.101890450799806,0.15,0.12,0.0,0.03,0.0,2002,540,1
Backyard Sports: Sandlot Sluggers,Wii,Sports,Atari,HB Studios Multimedia Limited,7.101890450799806,0.15,0.14,0.0,0.0,0.01,2010,335,1
Hot Wheels: Battle Force 5,DS,Racing,Activision,Sidhe Interactive,7.101890450799806,0.15,0.12,0.0,0.02,0.01,2009,1044,14
Driven,PS2,Racing,BAM! Entertainment,BAM! Entertainment,7.101890450799806,0.16,0.08,0.0,0.06,0.02,2001,46,2
Psycho-Pass: Mandatory Happiness,PS4,Visual Novel,NIS America,5pb. Inc.,7.101890450799806,0.15,0.1,0.0,0.02,0.03,2016,139,33
Tiger Woods PGA Tour,DS,Sports,EA Sports,EA Canada,7.101890450799806,0.15,0.13,0.0,0.0,0.01,2004,540,3
MLB SlugFest 20-03,GC,Sports,Midway Games,Gratuitous Games,7.101890450799806,0.15,0.11,0.0,0.03,0.0,2002,255,6
Pro Yakyuu Spirits 6,PS3,Sports,Konami,Konami,7.101890450799806,0.15,0.0,0.15,0.0,0.0,2009,769,409
Geist,GC,Adventure,Nintendo,n-Space,6.6,0.15,0.11,0.0,0.03,0.0,2005,383,32
Space Station Silicon Valley,N64,Adventure,Take-Two Interactive,DMA Design,8.3,0.15,0.12,0.0,0.03,0.0,1998,53,8
RiME,NS,Adventure,Grey Box,Tequila Works,4.5,0.15,0.11,0.0,0.03,0.01,2017,3,6
Disney's Planes,Wii,Adventure,Disney Interactive Studios,Behaviour Interactive,7.101890450799806,0.15,0.07,0.0,0.07,0.01,2013,199,20
Scooby-Doo! Mystery Mayhem,XB,Adventure,THQ,Artificial Mind and Movement,7.101890450799806,0.15,0.11,0.0,0.03,0.01,2004,726,69
Ys: The Oath in Felghana,PSP,Role-Playing,Xseed Games,Nihon Falcom Corporation,8.2,0.15,0.09,0.04,0.0,0.01,2010,79,40
Phantasy Star Online Episode I & II,XB,Role-Playing,Sega,Sonic Team,8.2,0.15,0.11,0.0,0.03,0.01,2003,640,60
Record of Agarest War 2,PS3,Role-Playing,Aksys Games,Compile Heart,7.101890450799806,0.15,0.09,0.04,0.0,0.01,2012,105,47
Winning Post 4,PS,Sports,KOEI,Koei/Inis,7.101890450799806,0.15,0.0,0.14,0.0,0.01,1999,158,14
Yakuza: Ishin,PS4,Adventure,Sega,Sega,7.101890450799806,0.15,0.0,0.15,0.0,0.0,2014,640,154
Brothers: A Tale of Two Sons,PS4,Adventure,505 Games,Starbreeze Studios,7.101890450799806,0.15,0.04,0.0,0.09,0.02,2015,130,3
The Fairly Odd Parents: Clash with the Anti-World,GBA,Adventure,THQ,THQ,3.5,0.15,0.11,0.0,0.04,0.0,2005,726,86
Megamind: Ultimate Showdown,PS3,Adventure,THQ,THQ Australia Studios Pty Ltd.,7.101890450799806,0.15,0.07,0.0,0.06,0.02,2010,726,6
The Walking Dead: A Telltale Games Series,PSV,Adventure,Telltale Games,Telltale Games,7.101890450799806,0.15,0.1,0.01,0.0,0.04,2013,41,59
Prince of Persia: The Sands of Time,GBA,Adventure,Ubisoft,Ubisoft Montreal,7.101890450799806,0.15,0.11,0.0,0.04,0.0,2003,1012,172
Hoppechan: Tsukutte! Asonde! Punipuni Town!!,3DS,Simulation,Nippon Columbia,Nippon Columbia,7.101890450799806,0.15,0.0,0.15,0.0,0.0,2013,16,16
Indigo Prophecy,PS2,Adventure,Atari,Quantic Dream,7.101890450799806,0.15,0.07,0.0,0.06,0.02,2005,335,5
Gear.Club Unlimited,NS,Racing,Microids,Eden Games,6.1,0.15,0.1,0.01,0.03,0.01,2017,17,3
Toy Story Racer,PS,Racing,Activision,Traveller's Tales,7.101890450799806,0.15,0.08,0.0,0.06,0.01,2001,1044,152
Ford Racing 2,XB,Racing,Gotham Games,Razorworks Studios,7.101890450799806,0.15,0.11,0.0,0.03,0.01,2003,21,15
Namco Museum Vol.5,PS,Misc,Namco,Namco,7.101890450799806,0.16,0.02,0.12,0.01,0.01,1997,175,114
Chessmaster: The Art of Learning,DS,Misc,Ubisoft,Ubisoft,7.101890450799806,0.16,0.12,0.0,0.03,0.01,2007,1012,196
MTV Music Generator 2,PS2,Misc,Codemasters,Jester Interactive,7.101890450799806,0.16,0.08,0.0,0.06,0.02,2001,168,5
PaRappa The Rapper,PSP,Misc,Sony Computer Entertainment,epics,7.101890450799806,0.15,0.11,0.02,0.0,0.02,2007,568,3
Sam & Max: Season One,Wii,Adventure,The Adventure Company,Telltale Games,7.1,0.15,0.13,0.0,0.01,0.01,2008,24,59
Attack on Titan,PSV,Action,Tecmo Koei,Omega Force,7.101890450799806,0.15,0.0,0.15,0.0,0.0,2017,196,145
Candace Kane's Candy Factory,Wii,Action,Destineer,Destineer,7.101890450799806,0.15,0.14,0.0,0.0,0.01,2008,76,13
TRON: Evolution,PSP,Action,Disney Interactive Studios,Propaganda Games,7.101890450799806,0.15,0.1,0.0,0.02,0.02,2010,199,7
The Incredible Hulk: Ultimate Destruction,GC,Action,VU Games,Radical Entertainment,8.7,0.15,0.11,0.0,0.03,0.0,2005,74,47
Toukiden 2,PS4,Action,Tecmo Koei,Omega Force,7.101890450799806,0.15,0.04,0.1,0.0,0.01,2017,196,145
Batman Begins,GC,Action,Electronic Arts,Eurocom Entertainment Software,7.101890450799806,0.15,0.11,0.0,0.03,0.0,2005,843,63
The Cursed Crusade,X360,Action,Atlus,Kylotonn Entertainment,7.101890450799806,0.15,0.08,0.0,0.05,0.01,2011,226,14
Attack on Titan,XOne,Action,Tecmo Koei,Omega Force,7.101890450799806,0.15,0.06,0.0,0.07,0.01,2016,196,145
The Escapists 2,XOne,Action,Sold Out,Team17 Software,7.101890450799806,0.15,0.05,0.0,0.08,0.01,2017,15,26
Transformers: Devastation,XOne,Action,Activision,PlatinumGames,7.101890450799806,0.15,0.1,0.0,0.04,0.01,2015,1044,19
Song of the Deep,PS4,Action,Insomniac Games,Insomniac Games,7.101890450799806,0.15,0.12,0.0,0.0,0.03,2016,3,12
Bakugan Battle Brawlers: Defenders of the Core,X360,Action,Activision,Now Production,7.101890450799806,0.15,0.11,0.0,0.02,0.01,2010,1044,18
DmC Devil May Cry: Definitive Edition,XOne,Action,Capcom,QLOC,7.101890450799806,0.15,0.09,0.0,0.04,0.01,2015,437,2
Fate/Extella: The Umbral Star,PSV,Action,Xseed Games,Marvelous Entertainment,7.101890450799806,0.15,0.03,0.1,0.0,0.01,2017,79,9
Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PS3,Action,Square Enix,Omega Force,7.101890450799806,0.15,0.0,0.15,0.0,0.0,2016,209,145
Curious George,GC,Action,Namco,Monkey Bar Games,7.101890450799806,0.15,0.11,0.0,0.03,0.0,2006,175,29
Digimon World 4,PS2,Role-Playing,Bandai,Bandai,7.101890450799806,0.16,0.08,0.0,0.06,0.02,2005,151,70
Oreshika: Tainted Bloodlines,PSV,Role-Playing,Sony Computer Entertainment,Alfa System,7.101890450799806,0.15,0.0,0.15,0.0,0.0,2015,568,15
Kingdom of Paradise,PSP,Role-Playing,Sony Computer Entertainment,Climax Entertainment,7.0,0.16,0.14,0.0,0.0,0.02,2005,568,14
Wasteland 2,PS4,Role-Playing,Deep Silver,InXile Entertainment,7.101890450799806,0.15,0.1,0.03,0.0,0.02,2015,115,12
Atelier Sophie: The Alchemist of the Mysterious Book,PS4,Role-Playing,Tecmo Koei,Gust,7.101890450799806,0.15,0.04,0.07,0.03,0.01,2016,196,50
White Knight Chronicles: Origins,PSP,Role-Playing,Sony Computer Entertainment,SCE Japan Studio,7.101890450799806,0.15,0.0,0.09,0.04,0.02,2011,568,21
T'ai Fu: Wrath of the Tiger,PS,Action,Activision,DreamWorks Interactive,7.101890450799806,0.15,0.08,0.0,0.06,0.01,1999,1044,6
Monster Hunter Diary: Poka Poka Airou Village DX,3DS,Action,Capcom,From Software,7.101890450799806,0.15,0.0,0.15,0.0,0.0,2015,437,69
Tears to Tiara II: Heir of the Overlord,PS3,Visual Novel,NIS America,Sting,7.101890450799806,0.16,0.07,0.06,0.01,0.02,2014,139,22
Rudra no Hihou,SNES,Role-Playing,Square,SquareSoft,7.101890450799806,0.15,0.0,0.15,0.0,0.0,1996,28,28
Final Fantasy XI: Vana'diel Collection 2008,X360,Role-Playing,Square Enix,Square Enix,7.101890450799806,0.15,0.13,0.01,0.0,0.01,2007,209,105
Tamagotchi no Narikiri Channel,DS,Role-Playing,Namco Bandai,Bandai Namco Games,7.101890450799806,0.15,0.0,0.15,0.0,0.0,2009,333,209
The Wizard of Oz: Beyond The Yellow Brick Road,DS,Role-Playing,Xseed Games,Media.Vision,6.4,0.15,0.13,0.0,0.0,0.01,2009,79,29
Atelier Iris: Eternal Mana,PS2,Role-Playing,NIS America,Gust,7.2,0.16,0.08,0.0,0.06,0.02,2005,139,50
Dragon Ball Z: Harukanaru Densetsu (JP sales),DS,Role-Playing,Atari,Bec,7.101890450799806,0.15,0.0,0.15,0.0,0.0,2007,335,22
Z.H.P. Unlosing Ranger vs Darkdeath Evilman,PSP,Role-Playing,NIS America,Nippon Ichi Software,8.0,0.15,0.08,0.06,0.0,0.01,2010,139,87
Tamagotchi no Appare! Niji Venture,DS,Role-Playing,Namco Bandai,Jupiter Corporation,7.101890450799806,0.14,0.0,0.14,0.0,0.0,2007,333,11
Cyberdimension Neptunia: 4 Goddesses Online,PS4,Role-Playing,Idea Factory International,Compile Heart,7.101890450799806,0.14,0.06,0.07,0.0,0.01,2017,12,47
ESPN MLB Baseball,XB,Sports,Sega,Blue Shift,7.101890450799806,0.14,0.1,0.0,0.03,0.0,2004,640,9
NBA 2K Playgrounds 2,NS,Sports,2K Games,Saber Interactive,7.101890450799806,0.14,0.07,0.0,0.05,0.01,2018,121,14
Top Spin 3,DS,Sports,2K Sports,Pam Development,7.101890450799806,0.14,0.11,0.0,0.02,0.01,2008,183,6
UEFA Euro 2004: Portugal,PS2,Sports,EA Sports,EA Canada,7.101890450799806,0.14,0.07,0.0,0.05,0.02,2004,540,292
World Soccer Winning Eleven 9 Bonus Pack,PS2,Sports,Konami,Konami Computer Entertainment Tokyo,7.101890450799806,0.14,0.0,0.14,0.0,0.0,2006,769,43
Major League Baseball 2K8,Wii,Sports,2K Sports,Kush Games,7.101890450799806,0.14,0.13,0.0,0.0,0.01,2008,183,28
NBA Jam,XB,Sports,Acclaim Entertainment,Acclaim Entertainment,7.101890450799806,0.14,0.1,0.0,0.03,0.0,2003,195,28
Interactive Sampler Disc 6,PS,Misc,Sony Computer Entertainment,Various,7.101890450799806,0.14,0.08,0.0,0.05,0.01,1998,568,26
Fashion Studio: Paris Collection,DS,Misc,Ubisoft,Ubisoft,7.101890450799806,0.14,0.13,0.0,0.0,0.01,2009,1012,196
World Championship Poker 2: Featuring Howard Lederer,PSP,Misc,Crave Entertainment,Point of View,7.0,0.14,0.12,0.0,0.0,0.01,2005,149,46
Gourmet Chef: Cook Your Way to Fame,DS,Misc,Ubisoft,Unknown,7.101890450799806,0.14,0.13,0.0,0.0,0.01,2008,1012,439
LEGO The Lord of the Rings,DS,Misc,Warner Bros. Interactive Entertainment,Unknown,7.101890450799806,0.14,0.0,0.0,0.13,0.01,2012,166,439
MySims Collection,Wii,Misc,Electronic Arts,The Sims Studio,7.101890450799806,0.14,0.13,0.0,0.0,0.01,2010,843,25
Scene It? Bright Lights! Big Screen!,Wii,Misc,Warner Bros. Interactive,Screenlife Games,7.101890450799806,0.14,0.13,0.0,0.0,0.01,2009,126,4
Space Venus starring Morning Musume,PS2,Misc,Sony Music Entertainment,Sony Music Entertainment Inc.,7.101890450799806,0.14,0.0,0.14,0.0,0.0,2001,1,1
Pro Yakyuu Spirits 2014,PS3,Sports,Konami Digital Entertainment,Konami,7.101890450799806,0.14,0.0,0.14,0.0,0.0,2014,107,409
NFL Blitz 20-03,XB,Sports,Midway Games,Point of View,7.101890450799806,0.15,0.11,0.0,0.03,0.01,2002,255,46
Cabela's Outdoor Adventures (2009),PS2,Sports,Activision,Activision,7.101890450799806,0.14,0.07,0.0,0.05,0.02,2009,1044,101
Nicktoons MLB,Wii,Sports,2K Sports,2K Sports,7.101890450799806,0.14,0.13,0.0,0.0,0.01,2011,183,11
Sega Genesis Collection,PS2,Misc,Sega,Digital Eclipse,7.101890450799806,0.14,0.0,0.0,0.02,0.12,2006,640,41
Hard Rock Casino,PSP,Misc,Crave Entertainment,Crave Entertainment,3.8,0.14,0.12,0.0,0.0,0.01,2007,149,21
Alvin and the Chipmunks,DS,Misc,Brash Entertainment,Sensory Sweep Studios,7.101890450799806,0.14,0.12,0.0,0.0,0.01,2007,14,16
Scene It? Bright Lights! Big Screen!,X360,Misc,Warner Bros. Interactive,Screenlife Games,6.2,0.14,0.12,0.0,0.0,0.01,2009,126,4
Wild ARMs XF,PSP,Role-Playing,Xseed Games,Media.Vision,7.101890450799806,0.14,0.07,0.06,0.0,0.01,2008,79,29
Star Wars: Knights of the Old Republic,PC,Role-Playing,LucasArts,BioWare Corp.,7.101890450799806,0.14,0.01,0.0,0.11,0.02,2003,138,20
Dragon Age: Origins - Ultimate Edition,PC,Role-Playing,Electronic Arts,BioWare Corp.,7.101890450799806,0.14,0.0,0.0,0.12,0.01,2010,843,20
